longitude,latitude,label,red_mean,red_std,red_min,red_max,red_p10,red_p90,red_amp,nir_mean,nir_std,nir_min,nir_max,nir_p10,nir_p90,nir_amp,ndvi_mean,ndvi_std,ndvi_min,ndvi_max,ndvi_p10,ndvi_p90,ndvi_amp
-59.97198026185481,-6.077046146472841,Disturbio,0.02664380930983328,0.006947377821523949,0.017699999999999994,0.05080000000000001,0.019479996906667175,0.034657144784583545,0.03310000000000002,0.30972877784742187,0.037073908906171134,0.2569,0.384,0.26254999045346894,0.3599999974906851,0.1271,0.8436886304103778,0.021503296281111504,0.7663293468261269,0.8710852148579753,0.8221374436341956,0.8659806205320062,0.10475586803184844
-59.980727806380955,-6.0786103894163945,Disturbio,0.030045728628588744,0.008366464094954281,0.020000000000000004,0.05099999999999999,0.02029999956541695,0.04098000685313515,0.030999999999999986,0.3521866635357323,0.015076705703351177,0.3237,0.39239999999999997,0.3395000044424045,0.37279995142698696,0.06869999999999998,0.8441297369934502,0.039078103921155016,0.7358881408596583,0.8901400714089535,0.7797137402312806,0.8871595373915682,0.1542519305492952
-59.94781388131061,-6.10833694308778,Disturbio,0.03012745697305476,0.0054042261874823905,0.024599999999999997,0.050600000000000006,0.025149999726250212,0.03649750124614334,0.02600000000000001,0.35532656536107243,0.02204460434475797,0.3215,0.4336000000000001,0.3280099998315186,0.3774049783983256,0.11210000000000009,0.844629023999942,0.021548945966742748,0.7560858038081467,0.876753507014028,0.8127407023724151,0.8613648502182186,0.12066770320588127
-59.96506580947898,-6.096666712267448,Disturbio,0.024399190943500623,0.008833899185065582,0.014700000000000005,0.052199999999999996,0.01567000038691767,0.035439997803172404,0.03749999999999999,0.3219429764563919,0.03416059867883488,0.24690000000000004,0.38,0.28575000134046186,0.3669714282521764,0.13309999999999997,0.8601499633032578,0.04907866829868427,0.6509528585757273,0.9025024374390639,0.8216551436254358,0.8972344588110421,0.2515495788633366
-59.95382255090673,-6.1078709808699285,Disturbio,0.026805635400762196,0.010670973207124184,0.015399999999999997,0.07420000000000002,0.017010000158333226,0.03603600296173273,0.05880000000000002,0.2918562230471215,0.028248362267676082,0.2352,0.3415,0.2545400489552212,0.32293997222874454,0.10630000000000003,0.8343108906208752,0.05973940871641601,0.5242064764347546,0.8935729094678647,0.7916585242804466,0.8786209287593307,0.3693664330331101
-59.958445685746376,-6.097395871508704,Disturbio,0.029854385390741672,0.013582403819561049,0.0175,0.07320000000000002,0.0186999982616678,0.050294296334024435,0.05570000000000001,0.3072833780071461,0.03210270986813593,0.17640000000000003,0.35,0.28430000967450436,0.34472,0.17359999999999995,0.8201594027661016,0.09130347179884378,0.43531326281529714,0.8883216336949584,0.7229545750900167,0.8805493565161223,0.4530083708796613
-59.94596570556691,-6.068968092685753,Disturbio,0.07622465534477038,0.013750001949866558,0.0572,0.1021,0.06330000276977141,0.09729428868130889,0.044899999999999995,0.23325755676204987,0.05181474745391423,0.1169,0.32720000000000005,0.1570201944855702,0.2786899457137915,0.21030000000000004,0.487287039200659,0.16083417099183173,0.1731058705469142,0.7023933402705514,0.25012595501502055,0.6255988041848453,0.5292874697236373
-59.94963275487317,-6.085645694974448,Disturbio,0.07214063979987491,0.025355226346309205,0.023500000000000007,0.1312,0.04749997799166486,0.09630004213685281,0.1077,0.18098603329261342,0.04605676773157331,0.1353,0.3268,0.1365600005256247,0.2584,0.19149999999999998,0.429122328618921,0.1807522013590736,0.06402793946449353,0.8333924140375752,0.21073814856674417,0.5681385787380466,0.7693644745730817
-59.91225473486807,-6.126020489775807,Disturbio,0.026124243330634917,0.006008361789798538,0.017299999999999996,0.0413,0.019230002660717976,0.03319998826896538,0.024000000000000007,0.32447838794164696,0.030038309342650664,0.2842,0.40360000000000007,0.2984399988695981,0.3734998914499422,0.11940000000000006,0.8529557203187162,0.025510966780842876,0.7792717086834734,0.890851735015773,0.8223185104226008,0.8820167229085691,0.11158002633229958
-59.95467720809693,-6.100506360279784,Disturbio,0.026594988918900934,0.015965361573165155,0.017600000000000005,0.10239999999999999,0.017939999452499758,0.032324969693999776,0.08479999999999999,0.2705491947153937,0.04274885189014363,0.22290000000000001,0.35960000000000003,0.2229000051184226,0.33534998601974153,0.13670000000000002,0.8255995809663281,0.0753245225266841,0.45328350240256277,0.8683498647430116,0.8101913062686177,0.8554122463982302,0.4150663623404488
-59.9770550595439,-6.09423419436114,Disturbio,0.024250633871427847,0.0063917387659587375,0.016700000000000007,0.04319999999999999,0.018080001661197827,0.03489428991022544,0.026499999999999982,0.29431468528645927,0.037666234565246266,0.2509,0.3556,0.2551800037927203,0.3500500005326383,0.10470000000000002,0.84929259384158,0.02848450335394908,0.753142857142857,0.8783351120597652,0.8071176860597458,0.8714878542806398,0.12519225491690822
-59.962168159100145,-6.114677071931347,Disturbio,0.03016425023545841,0.01456918677616316,0.019199999999999995,0.09709999999999999,0.019819998576760395,0.0402999708611419,0.0779,0.3115367746101841,0.02246057133408916,0.23700000000000002,0.3449,0.2922600319477413,0.33384998218419076,0.10789999999999997,0.8287118818864673,0.0628976927636368,0.5458372310570627,0.8849765258215962,0.7734047002852934,0.8756369792183126,0.3391392947645335
-59.954156964499845,-6.106211856169232,Disturbio,0.026188374627167693,0.007834452548160313,0.016,0.0441,0.01800000533712853,0.036839972543574226,0.0281,0.30295945891637593,0.0595681490037306,0.23950000000000002,0.42010000000000003,0.24299846246267512,0.4012999629004459,0.1806,0.8429899421082835,0.022245688662907447,0.7941339236303265,0.877961555654895,0.8043035614161572,0.8711473577815853,0.08382763202456844
-59.92380307054879,-6.100087937415008,Disturbio,0.06679299437113986,0.04968780372605277,0.0169,0.2266,0.027600005571736076,0.12280000876041154,0.2097,0.23901298189042414,0.054028713765246976,0.1132,0.35120000000000007,0.1849000122794188,0.3005799566140299,0.23800000000000007,0.5802741425666883,0.2461317060695608,0.1648706896551725,0.8408503303648377,0.25254232127284737,0.8126455171858188,0.6759796407096652
-59.97903374497338,-6.082585283872823,Disturbio,0.03374061528927198,0.022729280200487405,0.0184,0.1672,0.020000001158333433,0.046800000000000015,0.1488,0.38457657661158495,0.03364843684573445,0.28300000000000003,0.4496,0.35256003740086117,0.41531998928086167,0.16659999999999997,0.8430775678885128,0.08281271673518839,0.38131359851988894,0.9047851562499999,0.7826931734867502,0.8996235771360912,0.523471557730111
-59.97596885212821,-6.084266668012717,Disturbio,0.03308062524528699,0.009196234777759653,0.0232,0.0643,0.0244000031530272,0.04137143079336969,0.0411,0.29376700438775305,0.023811466465531523,0.25960000000000005,0.3419,0.26532,0.32352285811709286,0.08229999999999993,0.8005024968272831,0.0347988809512776,0.6834071885770555,0.858751902587519,0.7756712285140485,0.8317025171895644,0.17534471401046348
-59.92074925390835,-6.1283866172732715,Disturbio,0.025924441645395976,0.015203108653382195,0.011999999999999997,0.07100000000000001,0.012513334422807915,0.044100003989881204,0.05900000000000001,0.23668088093559111,0.035630456911614955,0.18710000000000002,0.3032,0.19186267401566792,0.284339964719045,0.11610000000000001,0.8146853236888663,0.08359002258389067,0.5414917662253794,0.880239520958084,0.7092264207118958,0.8773441794678781,0.3387477547327046
-59.9496543374263,-6.12482546881388,Disturbio,0.027404763289687,0.004417562821043215,0.019199999999999995,0.03459999999999999,0.022780001287150718,0.03376000064507044,0.015399999999999997,0.2808879634779932,0.025221310179957677,0.24250000000000002,0.32810000000000006,0.25248,0.3163999513857362,0.08560000000000004,0.8233326923088261,0.013846090327216933,0.7918170878459689,0.853658536585366,0.8047912245393377,0.8367118508278378,0.06184144873939701
-59.91323268302404,-6.129108497613486,Disturbio,0.028996240032682488,0.008244707687814521,0.018199999999999994,0.04769999999999999,0.019819999420833283,0.04172000233317016,0.0295,0.3487748679676766,0.025586708064377673,0.28980000000000006,0.39570000000000005,0.323610044547205,0.3824199920526962,0.1059,0.8482660545619202,0.035102379297757405,0.7724770642201835,0.8961779806046777,0.796023341040022,0.8861445598327244,0.12370091638449421
-59.92036767079095,-6.11602310251163,Disturbio,0.02846083830056907,0.019525925354524677,0.010400000000000006,0.11280000000000001,0.013180000633332876,0.04479999502522376,0.1024,0.24527661594022412,0.05886773588546671,0.15330000000000002,0.35320000000000007,0.18464000000000003,0.33499994899358143,0.19990000000000005,0.8035044369885427,0.08418139411143354,0.5055884286653517,0.8912702561421851,0.6716746376792501,0.8713083276436031,0.38568182747683344
-59.91534109939235,-6.112102075674684,Disturbio,0.07111265165343852,0.03393642229830076,0.020000000000000004,0.1274,0.035999995795963746,0.12311998933956755,0.10740000000000001,0.23091814190446766,0.044961039684858393,0.1408,0.29300000000000004,0.16562495695278312,0.2734999874513878,0.15220000000000003,0.5247828444811892,0.22786400390844153,0.24391691394658754,0.8240985048372912,0.2505477389771876,0.7664612541971927,0.5801815908907036
-59.91794603322565,-6.143516005884147,Disturbio,0.03154020197352999,0.006770029684956318,0.021699999999999997,0.049199999999999994,0.023420001298817578,0.04047500208318763,0.027499999999999997,0.27666908286099495,0.05556650236950607,0.20810000000000003,0.3749,0.21340000680624563,0.35382999121038716,0.16679999999999998,0.7951212148779437,0.025456097203839706,0.7463917525773195,0.8665132336018412,0.7561891865073573,0.8078348317417797,0.12012148102452169
-59.914619328863296,-6.11436865568091,Disturbio,0.03734274337637661,0.01704410544745172,0.015700000000000006,0.0648,0.017360000000000007,0.06092800095376875,0.04909999999999999,0.268858732411304,0.031126570826244787,0.20770000000000002,0.31320000000000003,0.23058726216348552,0.31123999856668555,0.10550000000000001,0.7641644616231774,0.08918739169591075,0.5705103969754254,0.8717320261437908,0.6420711334515126,0.8652273993984515,0.30122162916836537
-59.90414732759191,-6.130746446120659,Disturbio,0.03911159358592765,0.01693862146853817,0.0189,0.09820000000000001,0.02640000173750015,0.057980001776738746,0.07930000000000001,0.3249688961929075,0.061431133765247004,0.17500000000000002,0.38760000000000006,0.20900016304746502,0.3808499970734322,0.21260000000000004,0.7783379753988448,0.0857118238841406,0.5505720823798627,0.8707149853085212,0.6717282224190495,0.8626959056542977,0.32014290292865855
-59.90259844102556,-6.051705335370176,Disturbio,0.07145164558229325,0.019946772055906628,0.032799999999999996,0.11380000000000001,0.052199991602082635,0.09079993104225402,0.08100000000000002,0.22012467381979406,0.06219739393654703,0.1136,0.35719999999999996,0.1415399947924978,0.2894599180529834,0.24359999999999996,0.48268063424060437,0.1854226519271875,0.1882845188284519,0.8317948717948718,0.24280300527758328,0.6640949995627126,0.6435103529664199
-59.955940202988565,-6.076497995739215,Disturbio,0.06036602395403529,0.026213337149499496,0.019199999999999995,0.1172,0.021379999999999996,0.08774285810998968,0.098,0.23708359146662472,0.0757780797012929,0.11530000000000001,0.3408,0.13340000194259055,0.3105666659960083,0.22549999999999998,0.5532970306240113,0.24707500448054193,0.2200704225352112,0.8757683597541249,0.24197215030033942,0.8660315179112056,0.6556979372189138
-59.9355939892451,-6.087981112764414,Disturbio,0.06369920143538708,0.024614021904254366,0.017799999999999996,0.09040000000000001,0.019060006877449864,0.08618285469046669,0.07260000000000001,0.1966695196121417,0.0390901201277682,0.13390000000000002,0.25760000000000005,0.14666858531567906,0.240109990215007,0.12370000000000003,0.49896145157656596,0.21540074095638284,0.22152466367713,0.8541910331384017,0.2631588155545539,0.8492069544278885,0.6326663694612717
-59.92334567276521,-6.0451028083515315,Disturbio,0.06909589101033409,0.010049303244459714,0.053800000000000014,0.099,0.059280038026283115,0.08532000780378594,0.04519999999999999,0.20788956273870826,0.062395560348248974,0.1076,0.27460000000000007,0.12480001614827586,0.27379996310868904,0.16700000000000007,0.4714647293113589,0.15555253857072318,0.23344947735191643,0.640503295386459,0.26780060669576056,0.6305388931272514,0.40705381803454255
-59.914020338950046,-6.119873223124199,Disturbio,0.031163095790764064,0.01805607733268924,0.017,0.10600000000000001,0.018329998766760034,0.04809998316525224,0.08900000000000001,0.3130211361984474,0.04483687939795211,0.24840000000000004,0.3912,0.2590909236918803,0.36672500325130036,0.14279999999999995,0.8239615991451217,0.08724913287782732,0.42297223734349476,0.8792332268370605,0.7766974129682629,0.8752714592302021,0.45626098949356575
-59.93619827245161,-6.089280207759206,Disturbio,0.07947800042549281,0.012302207897917786,0.028499999999999998,0.1064,0.06860000545503227,0.09268000278422857,0.0779,0.19603330043593678,0.052354221230353014,0.10439999999999999,0.31320000000000003,0.12220000321846905,0.2434544920814759,0.20880000000000004,0.3975986698411723,0.11802780809894614,0.2039532794249775,0.833187006145742,0.24573651249879255,0.48329046909241324,0.6292337267207645
-59.901684163921026,-6.140418546720019,Disturbio,0.03383419734452357,0.015590534468797207,0.0228,0.08560000000000001,0.023470000411666372,0.06052854241625318,0.06280000000000001,0.34582997325216003,0.032867155200095026,0.2542,0.40800000000000003,0.3026714793253381,0.39014997220672976,0.15380000000000005,0.8189397114816,0.09180563784875143,0.49617422012948786,0.8783351120597652,0.6641983720645652,0.8725824406328654,0.38216089193027736
-59.960322044447175,-6.073995645955696,Disturbio,0.07377265548472532,0.020716040687183586,0.050199999999999995,0.1312,0.05394,0.10300000225664255,0.08100000000000002,0.24118997865167557,0.062464798861724395,0.137,0.33330000000000004,0.15669994259644957,0.29249999283484507,0.19630000000000003,0.5065626668987984,0.19823069874184648,0.22365988909426984,0.6875912408759125,0.2329370555360535,0.6828775497856217,0.4639313517816427
-59.94817817989055,-6.095153666889983,Disturbio,0.05568024040442368,0.03327234493263377,0.0204,0.1312,0.02279999878129546,0.10324003522582187,0.11080000000000001,0.22401152528889723,0.04681265785456014,0.1482,0.33999999999999997,0.15716001340681302,0.2940666663198354,0.19179999999999997,0.5978866873551054,0.23048581119502676,0.20868516284680333,0.8646317186463174,0.32321429386930844,0.8533563411415036,0.6559465557995141
-59.93982955081435,-6.080134286366141,Disturbio,0.07790501733669927,0.024347874568160333,0.026499999999999996,0.11400000000000002,0.05667272597920231,0.1128571428291383,0.08750000000000002,0.2661983063656058,0.031109013241622425,0.20420000000000002,0.32000000000000006,0.22890000000000002,0.29709999406119536,0.11580000000000004,0.545018993928874,0.14829923504315842,0.32769830949284795,0.8299647096567214,0.3550417281249801,0.6742744374994948,0.5022664001638735
-59.9309757927583,-6.138205174957672,Disturbio,0.032611769005061124,0.009730612099528644,0.019600000000000006,0.061100000000000015,0.026220000511551093,0.04758999436413528,0.04150000000000001,0.30263978801118013,0.06444412809382005,0.21570000000000003,0.42990000000000006,0.24001451306252447,0.39799997274528254,0.21420000000000003,0.8065027056143882,0.029458105282863526,0.7477368738684369,0.8606362259251245,0.750408494793245,0.83700619640088,0.11289935205668755
-59.958625194008775,-6.107546540756864,Disturbio,0.028659241835038953,0.009633229637696153,0.018000000000000002,0.050600000000000006,0.018699998985972882,0.04462820117844532,0.032600000000000004,0.2477494929779318,0.03399035003012187,0.18750000000000003,0.31010000000000004,0.1975799906533392,0.2935499904588339,0.12260000000000001,0.7971559905465501,0.05427673393404053,0.6596030945173226,0.8504176157934701,0.7023276636418142,0.8414545713727927,0.1908145212761475
-59.842352962087155,-6.13465091283845,Floresta_Nativa,0.028321617360842433,0.017426043513551665,0.013899999999999996,0.0794,0.01750001023685594,0.05254370069874712,0.0655,0.23981372557164818,0.0639046035866482,0.12130000000000002,0.38880000000000003,0.1829000323711931,0.3492800043717303,0.2675,0.7968667153941438,0.07621821552772576,0.5533052039381153,0.8639760837070254,0.7060390444110787,0.8580589490627274,0.31067087976891006
-59.9263268194772,-6.162440015270408,Floresta_Nativa,0.02780150449689744,0.022005432969580182,0.010400000000000006,0.101,0.011299999710832943,0.04995336612095405,0.0906,0.16944208943067735,0.0417540163391625,0.1028,0.24600000000000002,0.12306,0.22393995913500897,0.14320000000000002,0.7473821254221804,0.11204641390902853,0.36075949367088606,0.8500360490266763,0.6449038034464102,0.8336698622374636,0.48927655535579023
-59.77156743821743,-6.2265134845909555,Floresta_Nativa,0.02975784656255479,0.013262026606092695,0.018699999999999994,0.0728,0.020799993918749496,0.038120004307440114,0.05410000000000001,0.3370047803921739,0.018146770782104693,0.31210000000000004,0.37170000000000003,0.3144000155152366,0.36440000199397937,0.059599999999999986,0.8399889539343796,0.06173855989418481,0.6521282186022069,0.8884913536076327,0.7907137798087089,0.8796942432262582,0.23636313500542572
-59.7786417189644,-6.201802259175831,Floresta_Nativa,0.02456464520099937,0.012608951304664141,0.015799999999999995,0.0637,0.01625000002167828,0.035940007971978716,0.04790000000000001,0.2542567973270506,0.02976172842523035,0.17040000000000002,0.29510000000000003,0.21909999826750037,0.2889600019929947,0.1247,0.8240964531250268,0.08950284213550999,0.45765611633875103,0.8802660753880266,0.7795234490869294,0.873548067461056,0.42260995904927556
-59.87126765589427,-6.0631194223547675,Floresta_Nativa,0.04762070337426845,0.020944101811236817,0.025400000000000006,0.0874,0.025940003902617352,0.07556000231444544,0.062,0.267996844717186,0.10635825894029989,0.12340000000000001,0.42480000000000007,0.1265000059990574,0.37149999942361356,0.30140000000000006,0.6305373245663015,0.25042025545253777,0.2827246614690193,0.8710652228657768,0.2921327665577484,0.8641561086625794,0.5883405613967575
-59.77116019174009,-6.07751832848116,Floresta_Nativa,0.023463994477488256,0.004473207209903278,0.018000000000000002,0.03720000000000001,0.01938000749302436,0.03014750298872918,0.01920000000000001,0.30752941486875307,0.0127899493036721,0.2945,0.36840000000000006,0.2974000039477772,0.3268000046622173,0.07390000000000008,0.8587828571252084,0.02254583647199325,0.7960526315789473,0.8882681564245809,0.8205655680578705,0.8809126508747536,0.09221552484563356
-59.81456861416171,-6.235573886209853,Floresta_Nativa,0.03141495470753783,0.020248205391485367,0.016799999999999995,0.10900000000000001,0.018080260313165664,0.04899995568438251,0.09220000000000002,0.31408478164139064,0.039925627936018254,0.24750000000000003,0.40490000000000004,0.2633327204457899,0.3679999294839634,0.1574,0.8258543365597808,0.08106681914189934,0.5162006213936973,0.8815990234971012,0.7395004691068131,0.875512917680535,0.3653984021034039
-59.97566931827359,-6.104905508893313,Floresta_Nativa,0.03326290627761369,0.009868395606994923,0.02529999999999999,0.06590000000000001,0.02589999913249882,0.04220000790768854,0.040600000000000025,0.3346867691060301,0.01763750090249495,0.30379999999999996,0.3728,0.31640002984136933,0.3614500031002282,0.06900000000000006,0.8205672213387297,0.044857584287445205,0.6968023924545663,0.8641975308641976,0.7560693389985493,0.8550396222656492,0.16739513840963127
-59.943964980082065,-6.0374289898704045,Floresta_Nativa,0.032267989628580795,0.02522373231973859,0.015600000000000003,0.13520000000000001,0.0177200015765136,0.03767428663724587,0.11960000000000001,0.2827737858781672,0.04484836322496453,0.21380000000000002,0.37229999999999996,0.23353996575646532,0.3406999961814774,0.15849999999999995,0.8098516407170097,0.08581585138215894,0.46719211822660095,0.8661596958174905,0.7944517966379254,0.8631213306873498,0.3989675775908896
-59.91741079053618,-6.240912678669425,Floresta_Nativa,0.03471230472060235,0.013962508646491264,0.019000000000000003,0.0761,0.02174000439301431,0.05082001055925632,0.0571,0.3849041040979492,0.022951373092223778,0.3244,0.4172,0.3554499732804117,0.4122999922111602,0.0928,0.8354890987767252,0.061619771699190376,0.6668126094570929,0.9045705675539929,0.7755669625293014,0.894078422415487,0.23775795809690004
-59.79535094888417,-6.244948779826029,Floresta_Nativa,0.035841615951885474,0.019147135298544372,0.024400000000000005,0.11080000000000001,0.025100001138593165,0.04939997661125502,0.0864,0.27688202480665697,0.025396183594394616,0.2211,0.3327,0.24627653491750817,0.31004000000000004,0.1116,0.774595288145699,0.10319056092370558,0.36467889908256884,0.8382869926494088,0.7240224425215634,0.8310376701821808,0.4736080935668399
-59.88636964033024,-6.099437890474766,Floresta_Nativa,0.03584356821075257,0.022993839797907385,0.016,0.1023,0.020340000000000004,0.06769993149463499,0.0863,0.31278628880175574,0.06726126973745317,0.1471,0.43890000000000007,0.25560000443175496,0.39831996530488506,0.29180000000000006,0.8038579414936007,0.07921306657087994,0.5559895833333334,0.8663083641249578,0.6889503876395229,0.8520923404045355,0.31031878079162445
-59.765604222129184,-6.164009689274298,Floresta_Nativa,0.029279810434349674,0.014192620530862694,0.0184,0.0744,0.019000008380540497,0.03639429903398616,0.055999999999999994,0.2882740971039852,0.017154082638233984,0.2518,0.32330000000000003,0.25939999454277524,0.30496,0.07150000000000001,0.8191397663006112,0.0713400118413467,0.6073878627968338,0.880503144654088,0.7695012299732094,0.8742739925815513,0.2731152818572542
-59.97516565208407,-6.00232701813353,Floresta_Nativa,0.03608374401940992,0.013583439536175355,0.0179,0.07500000000000001,0.026640030945027288,0.05480000000000001,0.05710000000000001,0.31384563692655465,0.03859790728917548,0.1949,0.3741,0.27126003998410375,0.35027594728324707,0.1792,0.7979266348325047,0.05328500062220765,0.6399423907825251,0.8589540412044374,0.7102899947637383,0.837539370229554,0.21901165042191229
-59.90383524820134,-6.0716919756893475,Floresta_Nativa,0.051398718389637436,0.010586164141231303,0.0408,0.07239999999999999,0.041280000186018594,0.06978999920264704,0.03159999999999999,0.31592100371251697,0.017619193547601098,0.25429999999999997,0.3659,0.3069000049929539,0.33669991816552625,0.11160000000000003,0.7213854892528004,0.0450109214729303,0.6275720164609053,0.7672727272727274,0.6532414914664597,0.7670568081518148,0.13970071081182212
-59.991424694540704,-6.06877071340621,Floresta_Nativa,0.030936285211833267,0.012611184235260819,0.0174,0.07300000000000001,0.017400001930555714,0.044491426186301454,0.05560000000000001,0.3203583765706512,0.04728499983410489,0.21880000000000002,0.396,0.2659000070499028,0.38289994274490635,0.1772,0.8250189695613181,0.07241442692728138,0.49965729952021926,0.8802477632484517,0.779595250883753,0.8771620235311066,0.3805904637282324
-59.78723675467204,-6.1423000353462776,Floresta_Nativa,0.0311117747779811,0.007492780288951843,0.021199999999999997,0.0504,0.0237666660234615,0.043112503060746765,0.029200000000000004,0.2960922132904808,0.03525023654906448,0.2487,0.38360000000000005,0.25769999049418413,0.3293499737650156,0.13490000000000005,0.8113396228833935,0.027989040932557288,0.7236842105263158,0.8514365802382621,0.767216974654727,0.8394496011903937,0.12775236971194626
-59.92945396499793,-6.237153059637988,Floresta_Nativa,0.02943743252314569,0.016701643909310362,0.014799999999999994,0.0942,0.016759999999999997,0.04173996474669237,0.07940000000000001,0.29886950521749156,0.023520335916916112,0.25439999999999996,0.3405,0.2581601171255355,0.3244999351806693,0.08610000000000007,0.8216771977080083,0.09357425925027091,0.4629418472063855,0.9041450777202074,0.7271385882159396,0.8959185051709373,0.4412032305138219
-59.9495667363186,-6.2317649187626785,Floresta_Nativa,0.03465604102689295,0.020045462842211557,0.018100000000000005,0.0965,0.01956000181990234,0.06707197101009363,0.0784,0.3520027008869839,0.02622140803709346,0.3062,0.40160000000000007,0.32090000830138954,0.3907000315192182,0.09540000000000004,0.8280810371625459,0.08070923460601297,0.5746087723165085,0.894552869210603,0.713769968392828,0.8842886650771237,0.3199440968940944
-59.80718353695587,-6.159926984595043,Floresta_Nativa,0.028183898100056566,0.01358371422550277,0.017299999999999996,0.08360000000000001,0.018997894385977897,0.03896,0.06630000000000001,0.29912451677681845,0.05171119632613603,0.2204,0.5092000000000001,0.25831474102718555,0.3491999943424668,0.28880000000000006,0.8313832585956588,0.05496596938689893,0.6052880075542965,0.8799444829979183,0.7960637132551643,0.8685967992917962,0.2746564754436218
-59.86636388843463,-6.034726635502131,Floresta_Nativa,0.02857509981746921,0.010909621976451586,0.019600000000000006,0.0703,0.02051000084432296,0.03729000101071705,0.050699999999999995,0.31600100211993915,0.022712403583361917,0.2885,0.3852,0.29239999598489574,0.344699985691003,0.09670000000000001,0.8371805223619777,0.045167110875021614,0.666112562336737,0.8753973299427845,0.7987964581934268,0.8710749512694821,0.20928476760604753
-59.92603198057163,-6.0776265069896365,Floresta_Nativa,0.051718890671304675,0.01600404647207634,0.029099999999999987,0.07850000000000001,0.03400000057805702,0.07069428427065615,0.04940000000000003,0.29951629261113416,0.035436005225757225,0.1958,0.4062,0.27319977446523824,0.3250999956032788,0.2104,0.7034878386108275,0.10094921018736604,0.42763397739701053,0.8356860530773573,0.6039587668806611,0.8054474570652183,0.4080520756803468
-59.90140360978845,-6.070517900485007,Floresta_Nativa,0.051215855773372544,0.015367650399612832,0.032,0.0789,0.0351500020051909,0.07518999545963989,0.0469,0.36044952487203097,0.026792366683296896,0.277,0.4267000000000001,0.3243100150527898,0.38639998860972125,0.14970000000000006,0.7512949230467972,0.07101561387022413,0.6268475890477344,0.8470363288718928,0.6563619691355117,0.8302728358635156,0.22018873982415843
-59.82622713508486,-6.098688501071616,Floresta_Nativa,0.025028156522330234,0.006231334760945001,0.017,0.043399999999999994,0.018699998807915022,0.032485001997369416,0.026399999999999993,0.3117256219931843,0.02695347813062998,0.2592,0.3689,0.286020068052089,0.3494999393911752,0.10970000000000002,0.8522842009849831,0.02749544583436158,0.7811396873424106,0.8876775685497191,0.8200431426713184,0.8869984997098217,0.10653788120730856
-59.92267449889992,-6.039853077774932,Floresta_Nativa,0.027639023215136213,0.00891459391326111,0.0179,0.0461,0.01834,0.043480001766067505,0.028200000000000003,0.3473823435010163,0.03289202543935322,0.2875,0.4257000000000001,0.30660003591086005,0.3883999722399546,0.1382000000000001,0.8549098530163165,0.0349774958077105,0.7708747514910536,0.8934807916181607,0.7944221429033028,0.8874240130148899,0.12260604012710719
-59.884208131882176,-6.013651010020757,Floresta_Nativa,0.025334341729245344,0.005427852829053301,0.0204,0.0416,0.021458181890044316,0.03391996299365023,0.021199999999999997,0.30995747176147587,0.02756956474796544,0.23280000000000003,0.35440000000000005,0.2792200028367834,0.3515399471002521,0.12160000000000001,0.8491463760489122,0.022829023529403632,0.7869398207426378,0.8776611694152925,0.8135163776764506,0.8677206956912663,0.09072134867265469
-59.89541274992571,-6.037817667036765,Floresta_Nativa,0.030874782538373155,0.01681969108579281,0.015700000000000006,0.08780000000000002,0.018040005794446756,0.04514999933257095,0.07210000000000001,0.31564252407895127,0.0360311595731471,0.2662,0.3768,0.2679000139000012,0.3623599962007884,0.11060000000000003,0.8279032501352188,0.07207623152243095,0.595205163669894,0.892022008253095,0.7711847354027861,0.8796673889590203,0.296816844583201
-59.842013994639515,-6.131267801698521,Floresta_Nativa,0.028097371626224478,0.0057192304836365775,0.0204,0.04089999999999999,0.022420005045680768,0.03857999869333701,0.02049999999999999,0.30108666665282374,0.01473919527762698,0.27990000000000004,0.33110000000000006,0.282099999421945,0.3242799773642819,0.05120000000000002,0.8297274634408253,0.0313671032206392,0.7484433374844335,0.8701877187400574,0.7761989354507599,0.8567596760103311,0.12174438125562392
-59.92079427816016,-6.072580935056088,Floresta_Nativa,0.05676270536518668,0.028934499559366778,0.030200000000000005,0.16480000000000003,0.032700254537774066,0.08272001861345349,0.13460000000000003,0.2764530119581865,0.12276576117090003,0.0766,0.4276000000000001,0.09929999970861142,0.3816018203930473,0.3510000000000001,0.5695481557610126,0.28382843792549384,0.1290983606557377,0.8517427589592538,0.150670410566246,0.8393731993854219,0.722644398303516
-59.947185401932856,-6.203466565988416,Floresta_Nativa,0.03486883955061857,0.0201236133150372,0.016600000000000004,0.0852,0.018300001999699743,0.07088786433111317,0.0686,0.2906048858616901,0.02655080005041586,0.25470000000000004,0.344,0.2563999950747202,0.33123994182977196,0.08929999999999993,0.7951364707704783,0.09423991666345687,0.5748502994011976,0.8804034582132565,0.608193936087418,0.8729177752275193,0.3055531588120589
-59.85312571795766,-6.07686199816747,Floresta_Nativa,0.02575043643245008,0.005992169629020553,0.018600000000000005,0.0393,0.019650001863281277,0.03601999844953954,0.020699999999999996,0.2974262996191351,0.02742513786642262,0.2214,0.34750000000000003,0.272300142649819,0.3273999895100111,0.12610000000000002,0.8397082031262553,0.040185526875672166,0.7043879907621248,0.876443057722309,0.7986660554674488,0.8689302621223133,0.17205506696018424
